Year,EM,Entidad,Municipio,Cultivo, Superficie cosechada (Ha) , Producción (Ton / Miles de Litros) 
2019,8050,Chihuahua,Nuevo Casas Grandes,Trigo grano,"1,331.00",7320.50
2019,8051,Chihuahua,Ocampo,Frijol,134.67,47.13
2019,8051,Chihuahua,Ocampo,Maíz grano,"1,700.00",1105.00
2019,8052,Chihuahua,Ojinaga,Frijol,"1,125.00",2025.00
2019,8052,Chihuahua,Ojinaga,Trigo grano,"1,960.00",10152.80
2019,8053,Chihuahua,Praxedis G. Guerrero,Trigo grano,559,2795.00
2019,8054,Chihuahua,Riva Palacio,Frijol,"7,424.00",3895.10
2019,8054,Chihuahua,Riva Palacio,Maíz grano,"3,329.80",3663.00
2019,8054,Chihuahua,Riva Palacio,Trigo grano,185,148.00
2019,8056,Chihuahua,Rosario,Frijol,35,4.55
2019,8056,Chihuahua,Rosario,Maíz grano,65,16.25
2019,8057,Chihuahua,San Francisco de Borja,Frijol,90,45.00
2019,8059,Chihuahua,San Francisco del Oro,Frijol,13,1.56
2019,8060,Chihuahua,Santa Bárbara,Frijol,82,10.66
2019,8060,Chihuahua,Santa Bárbara,Maíz grano,94,25.38
2019,8060,Chihuahua,Santa Bárbara,Trigo grano,32,153.60
2019,8061,Chihuahua,Satevó,Frijol,150,90.00
2019,8063,Chihuahua,Temósachic,Frijol,400,120.00
2019,8063,Chihuahua,Temósachic,Maíz grano,"3,200.00",1600.00
2019,8064,Chihuahua,El Tule,Frijol,33,3.96
2019,8064,Chihuahua,El Tule,Maíz grano,20,5.00
2019,8065,Chihuahua,Urique,Frijol,205,71.75
2019,8065,Chihuahua,Urique,Maíz grano,"1,050.00",777.00
2019,8066,Chihuahua,Uruachi,Frijol,86,30.10
2019,8066,Chihuahua,Uruachi,Maíz grano,850,425.00
2019,8067,Chihuahua,Valle de Zaragoza,Frijol,250,72.50
2019,8067,Chihuahua,Valle de Zaragoza,Maíz grano,87,26.10
2019,9004,Ciudad de México,Cuajimalpa de Morelos,Frijol,3.07,1.66
2019,9004,Ciudad de México,Cuajimalpa de Morelos,Maíz grano,27.36,45.90
2019,9008,Ciudad de México,La Magdalena Contreras,Frijol,9.05,5.25
2019,9008,Ciudad de México,La Magdalena Contreras,Maíz grano,167.5,299.00
2019,9009,Ciudad de México,Milpa Alta,Frijol,39,35.88
2019,9009,Ciudad de México,Milpa Alta,Maíz grano,"1,278.00",1278.00
2019,9010,Ciudad de México,Álvaro Obregón,Frijol,2.07,2.54
2019,9010,Ciudad de México,Álvaro Obregón,Maíz grano,49.27,85.00
2019,9011,Ciudad de México,Tláhuac,Frijol,19.5,17.16
2019,9011,Ciudad de México,Tláhuac,Maíz grano,375,375.00
2019,9012,Ciudad de México,Tlalpan,Frijol,3,2.83
2019,9012,Ciudad de México,Tlalpan,Maíz grano,870,1104.90
2019,9013,Ciudad de México,Xochimilco,Frijol,4,4.03
2019,9013,Ciudad de México,Xochimilco,Maíz grano,637,802.62
2019,10001,Durango,Canatlán,Frijol,"10,176.00",2397.36
2019,10001,Durango,Canatlán,Maíz grano,"3,709.00",778.89
2019,10002,Durango,Canelas,Frijol,66,30.18
2019,10002,Durango,Canelas,Maíz grano,875,502.25
2019,10003,Durango,Coneto de Comonfort,Frijol,465,97.65
2019,10003,Durango,Coneto de Comonfort,Maíz grano,340,170.00
2019,10004,Durango,Cuencamé,Frijol,"35,429.00",11049.81
2019,10004,Durango,Cuencamé,Maíz grano,"1,486.00",810.20
2019,10005,Durango,Durango,Frijol,"5,508.00",3137.64
2019,10005,Durango,Durango,Maíz grano,"8,471.10",7890.39
2019,10006,Durango,General Simón Bolívar,Frijol,55,67.00
2019,10006,Durango,General Simón Bolívar,Maíz grano, -   , -   
2019,10007,Durango,Gómez Palacio,Frijol,5.5,7.87
2019,10008,Durango,Guadalupe Victoria,Frijol,"37,024.00",9536.82
2019,10008,Durango,Guadalupe Victoria,Maíz grano,"1,280.00",640.00
2019,10009,Durango,Guanaceví,Frijol,79,29.32
2019,10009,Durango,Guanaceví,Maíz grano,"1,487.00",1130.12
2019,10010,Durango,Hidalgo,Frijol,"1,038.00",384.65
2019,10010,Durango,Hidalgo,Maíz grano,527,389.98
2019,10011,Durango,Indé,Frijol,"1,579.00",617.12
2019,10011,Durango,Indé,Maíz grano,786,408.72
2019,10012,Durango,Lerdo,Frijol, -   , -   
2019,10012,Durango,Lerdo,Maíz grano, -   , -   
2019,10013,Durango,Mapimí,Frijol,8,16.00
2019,10013,Durango,Mapimí,Maíz grano, -   , -   
2019,10013,Durango,Mapimí,Trigo grano,694,1481.80
2019,10014,Durango,Mezquital,Frijol,52,28.00
2019,10014,Durango,Mezquital,Maíz grano,"13,941.00",13941.00
2019,10015,Durango,Nazas,Trigo grano,8,26.50
2019,10016,Durango,Nombre de Dios,Frijol,"7,697.00",2617.98
2019,10016,Durango,Nombre de Dios,Maíz grano,898,314.30
2019,10017,Durango,Ocampo,Frijol,"1,825.50",659.68
2019,10017,Durango,Ocampo,Maíz grano,"2,192.11",1424.87
2019,10018,Durango,El Oro,Frijol,69,22.95
2019,10018,Durango,El Oro,Maíz grano,"1,120.00",638.40
2019,10019,Durango,Otáez,Frijol,85,33.58
2019,10019,Durango,Otáez,Maíz grano,"1,040.00",796.73
2019,10020,Durango,Pánuco de Coronado,Frijol,"15,529.00",3627.34
2019,10020,Durango,Pánuco de Coronado,Maíz grano,420,210.00
2019,10021,Durango,Peñón Blanco,Frijol,"7,382.00",2421.94
2019,10021,Durango,Peñón Blanco,Maíz grano,"1,317.00",790.20
2019,10022,Durango,Poanas,Frijol,"13,697.00",5412.25
2019,10022,Durango,Poanas,Maíz grano,450,157.50
2019,10023,Durango,Pueblo Nuevo,Frijol,149,64.07
2019,10023,Durango,Pueblo Nuevo,Maíz grano,"4,988.00",3391.84
2019,10024,Durango,Rodeo,Frijol,10,13.20
2019,10024,Durango,Rodeo,Maíz grano,82,41.00
2019,10024,Durango,Rodeo,Trigo grano,44,59.20
2019,10025,Durango,San Bernardo,Frijol,103,40.55
2019,10025,Durango,San Bernardo,Maíz grano,"1,083.00",765.64
2019,10026,Durango,San Dimas,Frijol,325,126.00
2019,10026,Durango,San Dimas,Maíz grano,"2,884.00",2047.00
2019,10027,Durango,San Juan de Guadalupe,Frijol,217,150.50
2019,10028,Durango,San Juan del Río,Frijol,"1,930.00",424.60
2019,10028,Durango,San Juan del Río,Maíz grano,"1,840.00",920.00
2019,10029,Durango,San Luis del Cordero,Trigo grano,34.1,78.10
2019,10030,Durango,San Pedro del Gallo,Maíz grano, -   , -   
2019,10030,Durango,San Pedro del Gallo,Trigo grano,20.2,14.14
2019,10031,Durango,Santa Clara,Frijol,"9,530.00",3290.50
2019,10031,Durango,Santa Clara,Maíz grano,225,123.75
2019,10032,Durango,Santiago Papasquiaro,Frijol,"3,850.00",1511.29
2019,10032,Durango,Santiago Papasquiaro,Maíz grano,"6,792.00",3531.84
2019,10032,Durango,Santiago Papasquiaro,Trigo grano,150,235.50
2019,10033,Durango,Súchil,Frijol,"3,895.00",1232.80
2019,10033,Durango,Súchil,Maíz grano,910,282.10
2019,10034,Durango,Tamazula,Frijol,721,296.93
2019,10034,Durango,Tamazula,Maíz grano,"7,882.00",4492.74
2019,10035,Durango,Tepehuanes,Frijol,35,14.54
2019,10035,Durango,Tepehuanes,Maíz grano,"2,263.00",1837.56
2019,10035,Durango,Tepehuanes,Trigo grano,5,6.63
2019,10037,Durango,Topia,Frijol,40,16.48
2019,10037,Durango,Topia,Maíz grano,"1,438.00",1196.76
2019,10038,Durango,Vicente Guerrero,Frijol,"7,504.00",2281.94
2019,10038,Durango,Vicente Guerrero,Maíz grano,125,52.50
2019,10039,Durango,Nuevo Ideal,Frijol,"6,465.00",1566.67
2019,10039,Durango,Nuevo Ideal,Maíz grano,"3,340.00",734.80
2019,11001,Guanajuato,Abasolo,Frijol,274,384.37
2019,11001,Guanajuato,Abasolo,Maíz grano,"7,894.00",21313.80
2019,11001,Guanajuato,Abasolo,Trigo grano,"5,728.00",38434.88
2019,11002,Guanajuato,Acámbaro,Frijol,140,88.40
2019,11002,Guanajuato,Acámbaro,Maíz grano,"6,650.00",13566.00
2019,11002,Guanajuato,Acámbaro,Trigo grano,420,2478.00
2019,11003,Guanajuato,San Miguel de Allende,Frijol,"4,287.00",2224.53
2019,11003,Guanajuato,San Miguel de Allende,Maíz grano,"8,148.00",3666.60
2019,11003,Guanajuato,San Miguel de Allende,Trigo grano,820,1552.25
2019,11004,Guanajuato,Apaseo El Alto,Frijol,"1,655.00",1364.70
2019,11004,Guanajuato,Apaseo El Alto,Maíz grano,"9,600.00",7200.00
2019,11004,Guanajuato,Apaseo El Alto,Trigo grano,195,514.65
2019,11005,Guanajuato,Apaseo El Grande,Frijol,"1,580.00",1006.15
2019,11005,Guanajuato,Apaseo El Grande,Maíz grano,"9,510.00",9985.50
2019,11005,Guanajuato,Apaseo El Grande,Trigo grano,25,143.75
2019,11006,Guanajuato,Atarjea,Frijol,60,41.70
2019,11006,Guanajuato,Atarjea,Maíz grano,30,20.10
2019,11007,Guanajuato,Celaya,Frijol,765,966.14
2019,11007,Guanajuato,Celaya,Maíz grano,"8,790.00",6592.50
2019,11007,Guanajuato,Celaya,Trigo grano,65,373.75
2019,11008,Guanajuato,Manuel Doblado,Frijol,387,199.25
2019,11008,Guanajuato,Manuel Doblado,Maíz grano,"4,600.00",6900.00
2019,11008,Guanajuato,Manuel Doblado,Trigo grano,"1,830.00",11986.50
2019,11009,Guanajuato,Comonfort,Frijol,"3,511.00",1785.42
2019,11009,Guanajuato,Comonfort,Maíz grano,"6,980.00",4537.00
2019,11009,Guanajuato,Comonfort,Trigo grano,22,127.60
2019,11010,Guanajuato,Coroneo,Frijol,12,10.56
2019,11010,Guanajuato,Coroneo,Maíz grano,"1,300.00",1495.00
2019,11010,Guanajuato,Coroneo,Trigo grano,12,33.00
2019,11011,Guanajuato,Cortazar,Frijol,535,506.29
2019,11011,Guanajuato,Cortazar,Maíz grano,"4,583.67",11092.48
2019,11011,Guanajuato,Cortazar,Trigo grano,"2,023.00",14363.30
2019,11012,Guanajuato,Cuerámaro,Frijol,80,89.60
2019,11012,Guanajuato,Cuerámaro,Maíz grano,"3,312.00",8611.20
2019,11012,Guanajuato,Cuerámaro,Trigo grano,"2,475.00",17943.75
2019,11013,Guanajuato,Doctor Mora,Frijol,307,513.37
2019,11013,Guanajuato,Doctor Mora,Maíz grano,600,348.00
2019,11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Frijol,"3,393.34",3580.29
2019,11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Maíz grano,"12,410.00",6329.10
2019,11014,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional,Trigo grano,280.33,462.09
2019,11015,Guanajuato,Guanajuato,Frijol,494,400.05
2019,11015,Guanajuato,Guanajuato,Maíz grano,"1,727.00",4041.18
2019,11015,Guanajuato,Guanajuato,Trigo grano,95,551.95
2019,11016,Guanajuato,Huanímaro,Frijol,301.5,356.24
2019,11016,Guanajuato,Huanímaro,Maíz grano,"1,171.33",2986.89
2019,11016,Guanajuato,Huanímaro,Trigo grano,"2,644.00",18243.60
2019,11017,Guanajuato,Irapuato,Frijol,238.67,357.68
2019,11017,Guanajuato,Irapuato,Maíz grano,"8,430.33",21750.25
2019,11017,Guanajuato,Irapuato,Trigo grano,"4,164.00",28773.24
2019,11018,Guanajuato,Jaral del Progreso,Frijol,174.5,301.85
2019,11018,Guanajuato,Jaral del Progreso,Maíz grano,"1,211.00",3269.70
2019,11018,Guanajuato,Jaral del Progreso,Trigo grano,"1,050.00",7455.00
2019,11019,Guanajuato,Jerécuaro,Frijol,753.5,527.45
2019,11019,Guanajuato,Jerécuaro,Maíz grano,"11,510.00",29926.00
2019,11019,Guanajuato,Jerécuaro,Trigo grano,150,217.50
2019,11020,Guanajuato,León,Frijol,261,166.24
2019,11020,Guanajuato,León,Maíz grano,"5,922.00",14627.34
2019,11020,Guanajuato,León,Trigo grano,18,117.00
2019,11021,Guanajuato,Moroleón,Frijol,405,247.15
2019,11021,Guanajuato,Moroleón,Maíz grano,792.7,1585.40
2019,11022,Guanajuato,Ocampo,Frijol,"11,350.00",5777.78
2019,11022,Guanajuato,Ocampo,Maíz grano,"7,424.33",3934.89
2019,11022,Guanajuato,Ocampo,Trigo grano,"4,678.00",5987.84
2019,11023,Guanajuato,Pénjamo,Frijol,850.33,934.45
2019,11023,Guanajuato,Pénjamo,Maíz grano,"17,674.33",47543.95
2019,11023,Guanajuato,Pénjamo,Trigo grano,"5,540.00",35456.00
2019,11024,Guanajuato,Pueblo Nuevo,Maíz grano,497.33,1407.44
2019,11024,Guanajuato,Pueblo Nuevo,Trigo grano,966,6762.00
2019,11025,Guanajuato,Purísima del Rincón,Frijol,96,88.37
2019,11025,Guanajuato,Purísima del Rincón,Maíz grano,"1,800.00",3060.00
2019,11025,Guanajuato,Purísima del Rincón,Trigo grano,"2,600.00",17004.00
2019,11026,Guanajuato,Romita,Frijol,319,470.83
2019,11026,Guanajuato,Romita,Maíz grano,"4,069.00",12207.00
2019,11026,Guanajuato,Romita,Trigo grano,425,2686.00
2019,11027,Guanajuato,Salamanca,Frijol,470.5,579.56
2019,11027,Guanajuato,Salamanca,Maíz grano,"6,073.67",14698.28
2019,11027,Guanajuato,Salamanca,Trigo grano,"2,088.00",14824.80
2019,11028,Guanajuato,Salvatierra,Frijol,695,1319.00
2019,11028,Guanajuato,Salvatierra,Maíz grano,"5,670.00",12020.40
2019,11028,Guanajuato,Salvatierra,Trigo grano,500,2500.00
2019,11029,Guanajuato,San Diego de La Unión,Frijol,"4,022.00",2677.05
2019,11029,Guanajuato,San Diego de La Unión,Maíz grano,"4,385.00",2060.95
2019,11029,Guanajuato,San Diego de La Unión,Trigo grano,26.33,30.54
2019,11030,Guanajuato,San Felipe,Frijol,"16,391.33",10164.56
2019,11030,Guanajuato,San Felipe,Maíz grano,"26,670.00",16002.00
2019,11030,Guanajuato,San Felipe,Trigo grano,"7,161.67",9668.25
2019,11031,Guanajuato,San Francisco del Rincón,Frijol,233,196.80
2019,11031,Guanajuato,San Francisco del Rincón,Maíz grano,"3,600.00",5040.00
2019,11031,Guanajuato,San Francisco del Rincón,Trigo grano,"1,000.00",6900.00
2019,11032,Guanajuato,San José Iturbide,Frijol,"1,034.00",1604.44
2019,11032,Guanajuato,San José Iturbide,Maíz grano,"2,150.00",1892.00
2019,11033,Guanajuato,San Luis de La Paz,Frijol,"2,111.00",3007.34
2019,11033,Guanajuato,San Luis de La Paz,Maíz grano,"1,900.00",1767.00
2019,11034,Guanajuato,Santa Catarina,Frijol,81,68.98
2019,11034,Guanajuato,Santa Catarina,Maíz grano,42,39.90
2019,11035,Guanajuato,Santa Cruz de Juventino Rosas,Frijol,"1,697.00",1428.33
2019,11035,Guanajuato,Santa Cruz de Juventino Rosas,Maíz grano,"7,750.00",6587.50
2019,11035,Guanajuato,Santa Cruz de Juventino Rosas,Trigo grano,45,276.75
2019,11036,Guanajuato,Santiago Maravatío,Frijol,159,209.50
2019,11036,Guanajuato,Santiago Maravatío,Maíz grano,423,846.00
2019,11036,Guanajuato,Santiago Maravatío,Trigo grano,290,1450.00
2019,11037,Guanajuato,Silao de La Victoria,Frijol,285,389.85
2019,11037,Guanajuato,Silao de La Victoria,Maíz grano,"5,043.00",14574.27
2019,11037,Guanajuato,Silao de La Victoria,Trigo grano,80,512.00
2019,11038,Guanajuato,Tarandacuao,Maíz grano,"1,080.00",2246.40
2019,11039,Guanajuato,Tarimoro,Frijol,750,732.35
2019,11039,Guanajuato,Tarimoro,Maíz grano,"4,250.00",3655.00
2019,11039,Guanajuato,Tarimoro,Trigo grano,30,169.50
2019,11040,Guanajuato,Tierra Blanca,Frijol,89,36.58
2019,11040,Guanajuato,Tierra Blanca,Maíz grano,63,52.92
2019,11041,Guanajuato,Uriangato,Frijol,611,390.65
2019,11041,Guanajuato,Uriangato,Maíz grano,696.7,1393.40
2019,11042,Guanajuato,Valle de Santiago,Frijol,155,319.70
2019,11042,Guanajuato,Valle de Santiago,Maíz grano,"11,759.33",28692.77
2019,11042,Guanajuato,Valle de Santiago,Trigo grano,915,6231.15
2019,11043,Guanajuato,Victoria,Frijol,449,761.54
2019,11043,Guanajuato,Victoria,Maíz grano,400,396.00
2019,11044,Guanajuato,Villagrán,Frijol,191,263.64
2019,11044,Guanajuato,Villagrán,Maíz grano,"1,248.34",3108.37
2019,11044,Guanajuato,Villagrán,Trigo grano,"2,299.00",15909.08
2019,11045,Guanajuato,Xichú,Frijol,280,164.80
2019,11045,Guanajuato,Xichú,Maíz grano,400,200.00
2019,11046,Guanajuato,Yuriria,Frijol,685,656.50
2019,11046,Guanajuato,Yuriria,Maíz grano,"2,535.00",5070.00
2019,11046,Guanajuato,Yuriria,Trigo grano,"1,500.00",9000.00
2019,12001,Guerrero,Acapulco de Juárez,Frijol,391.57,325.01
2019,12001,Guerrero,Acapulco de Juárez,Maíz grano,"19,775.67",63084.39
2019,12002,Guerrero,Ahuacuotzingo,Frijol,163.99,98.39
2019,12002,Guerrero,Ahuacuotzingo,Maíz grano,"4,163.20",10749.54
2019,12003,Guerrero,Ajuchitlán del Progreso,Frijol,67.57,64.41
2019,12003,Guerrero,Ajuchitlán del Progreso,Maíz grano,"9,526.98",34258.98
2019,12004,Guerrero,Alcozauca de Guerrero,Frijol,48.75,33.64
2019,12004,Guerrero,Alcozauca de Guerrero,Maíz grano,"4,218.33",6230.35
2019,12005,Guerrero,Alpoyeca,Arroz palay,128,846.08
2019,12005,Guerrero,Alpoyeca,Maíz grano,166.67,398.97
2019,12006,Guerrero,Apaxtla,Frijol,37.7,0.94
2019,12006,Guerrero,Apaxtla,Maíz grano,"4,271.83",12080.46
2019,12007,Guerrero,Arcelia,Frijol,61.43,49.64
2019,12007,Guerrero,Arcelia,Maíz grano,873.94,2796.61
2019,12008,Guerrero,Atenango del Río,Maíz grano,"2,840.50",6078.78
2019,12009,Guerrero,Atlamajalcingo del Monte,Maíz grano,"1,277.33",2324.69
2019,12010,Guerrero,Atlixtac,Frijol,52.33,35.94
2019,12010,Guerrero,Atlixtac,Maíz grano,"3,810.67",4471.68
2019,12011,Guerrero,Atoyac de Álvarez,Frijol,357,270.61
2019,12011,Guerrero,Atoyac de Álvarez,Maíz grano,"11,975.67",32250.18
2019,12012,Guerrero,Ayutla de Los Libres,Arroz palay,56,107.52
2019,12012,Guerrero,Ayutla de Los Libres,Frijol,640.67,525.35
2019,12012,Guerrero,Ayutla de Los Libres,Maíz grano,"8,512.33",22046.93
2019,12013,Guerrero,Azoyú,Frijol,19.33,15.46
2019,12013,Guerrero,Azoyú,Maíz grano,"1,870.50",5237.40
2019,12014,Guerrero,Benito Juárez,Frijol,55,42.54
2019,12014,Guerrero,Benito Juárez,Maíz grano,763.33,2039.90
2019,12015,Guerrero,Buenavista de Cuéllar,Frijol,20.95,19.98
2019,12015,Guerrero,Buenavista de Cuéllar,Maíz grano,754.3,2941.89
2019,12016,Guerrero,Coahuayutla de José María Izazaga,Frijol,313,268.39
2019,12016,Guerrero,Coahuayutla de José María Izazaga,Maíz grano,"6,551.00",21594.25
2019,12017,Guerrero,Cocula,Frijol,4.76,2.43
2019,12017,Guerrero,Cocula,Maíz grano,"3,997.93",13192.48
2019,12018,Guerrero,Copala,Maíz grano,"2,759.00",8166.64
2019,12019,Guerrero,Copalillo,Maíz grano,"3,310.95",4990.98
2019,12020,Guerrero,Copanatoyac,Frijol,19.33,15.46
2019,12020,Guerrero,Copanatoyac,Maíz grano,"2,835.33",4985.50
2019,12021,Guerrero,Coyuca de Benítez,Frijol,469,331.56
2019,12021,Guerrero,Coyuca de Benítez,Maíz grano,"14,300.67",36585.64
2019,12022,Guerrero,Coyuca de Catalán,Maíz grano,"14,656.78",44116.91
2019,12023,Guerrero,Cuajinicuilapa,Frijol,"1,948.33",1558.66
2019,12023,Guerrero,Cuajinicuilapa,Maíz grano,"3,246.33",10290.87
2019,12024,Guerrero,Cualác,Frijol,169.83,118.88
2019,12024,Guerrero,Cualác,Maíz grano,"1,943.33",4179.22
2019,12025,Guerrero,Cuautepec,Frijol,29.08,23.26
2019,12025,Guerrero,Cuautepec,Maíz grano,"6,333.00",17732.40
2019,12026,Guerrero,Cuetzala del Progreso,Frijol,20.75,21.37
2019,12026,Guerrero,Cuetzala del Progreso,Maíz grano,"2,623.07",8524.97
2019,12027,Guerrero,Cutzamala de Pinzón,Maíz grano,"2,730.61",8464.89
2019,12028,Guerrero,Chilapa de Álvarez,Frijol,187.59,136.94
2019,12028,Guerrero,Chilapa de Álvarez,Maíz grano,"9,809.07",19814.32
2019,12029,Guerrero,Chilpancingo de Los Bravo,Frijol,597.55,436.21
2019,12029,Guerrero,Chilpancingo de Los Bravo,Maíz grano,"6,577.07",18400.44
2019,12030,Guerrero,Florencio Villarreal,Frijol,27.75,22.20
2019,12030,Guerrero,Florencio Villarreal,Maíz grano,"3,183.00",8880.57
2019,12031,Guerrero,General Canuto A. Neri,Frijol,8.18,6.87
2019,12031,Guerrero,General Canuto A. Neri,Maíz grano,"3,134.85",10752.53
2019,12032,Guerrero,General Heliodoro Castillo,Frijol,477.83,344.04
2019,12032,Guerrero,General Heliodoro Castillo,Maíz grano,"13,879.87",34283.28
2019,12033,Guerrero,Huamuxtitlán,Arroz palay,133,1238.23
2019,12033,Guerrero,Huamuxtitlán,Maíz grano,592,1028.28
2019,12034,Guerrero,Huitzuco de Los Figueroa,Frijol,12.62,7.57
2019,12034,Guerrero,Huitzuco de Los Figueroa,Maíz grano,"8,864.20",21628.65
2019,12035,Guerrero,Iguala de La Independencia,Frijol,19.13,13.58
2019,12035,Guerrero,Iguala de La Independencia,Maíz grano,"3,929.08",17819.67
2019,12036,Guerrero,Igualapa,Frijol,264,219.12
2019,12036,Guerrero,Igualapa,Maíz grano,"3,342.67",8222.97
2019,12037,Guerrero,Ixcateopan de Cuauhtémoc,Frijol,20.8,12.00
2019,12037,Guerrero,Ixcateopan de Cuauhtémoc,Maíz grano,"1,807.00",1001.00
2019,12038,Guerrero,Zihuatanejo de Azueta,Frijol,105,101.57
2019,12038,Guerrero,Zihuatanejo de Azueta,Maíz grano,"9,124.00",27673.56
2019,12039,Guerrero,Juan R. Escudero,Frijol,23,18.93
2019,12039,Guerrero,Juan R. Escudero,Maíz grano,"5,673.67",18723.11
2019,12040,Guerrero,Leonardo Bravo,Frijol,811.76,592.58
2019,12040,Guerrero,Leonardo Bravo,Maíz grano,"5,781.95",14686.15
2019,12041,Guerrero,Malinaltepec,Frijol,27,15.12
2019,12041,Guerrero,Malinaltepec,Maíz grano,"4,207.67",8236.36
2019,12042,Guerrero,Mártir de Cuilapan,Frijol,117.87,103.37
2019,12042,Guerrero,Mártir de Cuilapan,Maíz grano,"2,372.20",8195.18
2019,12043,Guerrero,Metlatónoc,Maíz grano,"2,203.33",2988.06
2019,12044,Guerrero,Mochitlán,Frijol,136.27,134.90
2019,12044,Guerrero,Mochitlán,Maíz grano,"2,461.20",7555.88
2019,12045,Guerrero,Olinalá,Frijol,202.67,129.71
2019,12045,Guerrero,Olinalá,Maíz grano,"4,166.00",9503.22
2019,12046,Guerrero,Ometepec,Frijol,563.84,456.92
2019,12046,Guerrero,Ometepec,Maíz grano,"9,790.67",25064.12
2019,12047,Guerrero,Pedro Ascencio Alquisiras,Frijol,28.33,25.21
2019,12047,Guerrero,Pedro Ascencio Alquisiras,Maíz grano,"2,837.92",9592.16
2019,12048,Guerrero,Petatlán,Frijol,148,126.18
2019,12048,Guerrero,Petatlán,Maíz grano,"10,638.00",35141.61
2019,12049,Guerrero,Pilcaya,Frijol,73.6,62.08
2019,12049,Guerrero,Pilcaya,Maíz grano,"1,482.10",3793.92
2019,12050,Guerrero,Pungarabato,Maíz grano,481.52,1455.44
2019,12051,Guerrero,Quechultenango,Frijol,130.57,101.84
2019,12051,Guerrero,Quechultenango,Maíz grano,"9,204.93",20296.87
2019,12052,Guerrero,San Luis Acatlán,Arroz palay,18.33,34.46
2019,12052,Guerrero,San Luis Acatlán,Frijol,"1,143.17",925.97
2019,12052,Guerrero,San Luis Acatlán,Maíz grano,"14,976.33",41933.72
2019,12053,Guerrero,San Marcos,Frijol,91.83,73.45
2019,12053,Guerrero,San Marcos,Maíz grano,"18,273.67",50983.54
2019,12054,Guerrero,San Miguel Totolapan,Frijol,25.19,21.92
2019,12054,Guerrero,San Miguel Totolapan,Maíz grano,"6,727.37",18204.22
2019,12055,Guerrero,Taxco de Alarcón,Frijol,53.31,37.81
2019,12055,Guerrero,Taxco de Alarcón,Maíz grano,"3,158.20",7980.66
2019,12056,Guerrero,Tecoanapa,Arroz palay,54.33,105.94
2019,12056,Guerrero,Tecoanapa,Frijol,496.67,387.40
2019,12056,Guerrero,Tecoanapa,Maíz grano,"7,165.00",18199.10
2019,12057,Guerrero,Técpan de Galeana,Arroz palay,1,1.68
2019,12057,Guerrero,Técpan de Galeana,Frijol,172,156.19
2019,12057,Guerrero,Técpan de Galeana,Maíz grano,"10,536.00",33213.46
2019,12058,Guerrero,Teloloapan,Frijol,126.62,113.92
2019,12058,Guerrero,Teloloapan,Maíz grano,"10,288.67",33953.00
2019,12059,Guerrero,Tepecoacuilco de Trujano,Frijol,5.25,4.10
2019,12059,Guerrero,Tepecoacuilco de Trujano,Maíz grano,"3,560.50",17915.54
2019,12060,Guerrero,Tetipac,Frijol,28.4,21.58
2019,12060,Guerrero,Tetipac,Maíz grano,"1,866.00",2160.90
2019,12061,Guerrero,Tixtla de Guerrero,Frijol,48.8,32.16
2019,12061,Guerrero,Tixtla de Guerrero,Maíz grano,"4,390.48",9702.96
2019,12062,Guerrero,Tlacoachistlahuaca,Frijol,530.5,435.76
2019,12062,Guerrero,Tlacoachistlahuaca,Maíz grano,"8,292.00",21061.68
2019,12063,Guerrero,Tlacoapa,Frijol,33.32,20.95
2019,12063,Guerrero,Tlacoapa,Maíz grano,"1,966.00",3390.40
2019,12064,Guerrero,Tlalchapa,Maíz grano,687.18,2198.98
2019,12065,Guerrero,Tlalixtaquilla de Maldonado,Frijol,38.25,25.63
2019,12065,Guerrero,Tlalixtaquilla de Maldonado,Maíz grano,"1,377.00",1876.95
2019,12066,Guerrero,Tlapa de Comonfort,Frijol,59.33,44.95
2019,12066,Guerrero,Tlapa de Comonfort,Maíz grano,"3,855.67",5894.80
2019,12067,Guerrero,Tlapehuala,Frijol,35.51,27.27
2019,12067,Guerrero,Tlapehuala,Maíz grano,996.44,2361.00
2019,12068,Guerrero,La Unión de Isidoro Montes de Oca,Frijol,322,261.31
2019,12068,Guerrero,La Unión de Isidoro Montes de Oca,Maíz grano,"5,944.00",21182.23
2019,12069,Guerrero,Xalpatláhuac,Frijol,39.83,29.47
2019,12069,Guerrero,Xalpatláhuac,Maíz grano,"1,090.00",1395.20
2019,12070,Guerrero,Xochihuehuetlán,Frijol,6.63,3.91
